customer_nk,original_incentive_name
e5ab7496-6d17-4eeb-ac57-6b0cce442823,Control
a647c616-442d-48e0-9740-0bd824224f17,Control
28fc26aa-193e-4332-87ff-8daf7c402dc0,Control
e1c3bb27-e58e-4fd7-a386-fd0f85ac31a4,Control
a6d0a04b-917d-420e-b86f-d87260421c47,Control
c8936609-5463-4a5f-976e-180c0308b107,Control
2ccd3e73-0784-44e1-a9d9-1be1d1e4af4e,Control
9e622dae-36b6-41b1-bc7e-86af67d840fd,Control
c71882a2-7775-4bf0-b910-ec7357de1528,Control
20451b83-01fb-4f8f-b818-ef9bc83aeff0,Control
99da00d0-ae06-4f3f-98c7-705337c5f880,Control
ecf1efb0-7925-4161-8e5f-af62b82d4f5c,Control
d13328ed-7acc-44ab-9dfe-681841198105,Control
27ee96e1-9df3-47e4-aa71-33e028fb7c2b,Control
4947eed5-220e-40c3-8e7f-10eff3774f7a,Control
e8a6b483-397c-43c1-82e0-85f71b1309f8,Control
5da0f90c-a960-4975-a40b-0fe81118ff19,Control
23703bc5-bfb6-4682-9659-0076b70a1e5f,Control
fb944ad3-6227-40c1-88fa-9d2ec7f4e839,Control
c1bc8082-3f34-4b7e-bba8-e724408f9590,Control
a473235c-cfab-40d1-bdcf-bf9f69d030f1,Control
4ded9796-418e-4ca4-bb52-6e2ed12c4ad7,Control
6c9ca065-fbca-4afb-b2a4-8560d3fb12b2,Control
39d55bc0-5db7-4ec7-baee-7b413316ae01,Control
9ab7360f-d39c-4927-94fb-f063189667a6,Control
5f63235f-b4eb-462f-a77f-bd4d1cf45f60,Control
a4241418-f918-4141-bffe-dcb247f0d7a1,Control
099404d7-98e8-4e7c-a359-2cddd83bfb14,Control
bb8994cd-0213-43be-848b-ebbba9b68b8e,Control
38ec8a04-cd30-4a54-b5fe-1a3b00e6f42e,Control
6ff6b60a-42e6-41fe-a2f3-bfc5ba179776,Control
fa0581c0-5ee5-4599-96e3-e449cfde37be,Control
f0722240-424c-4b4d-b94e-76491e6753a4,Control
9c351d16-fca5-4e3c-ae16-631c076b4cfe,Control
714751c8-c1b8-4c63-955e-a38624fa430b,Control
0f6b22f1-92b3-4b09-8065-db863f169e03,Control
cb799893-51fc-4059-bad7-ae34c7c7db6c,Control
c8d6b427-b318-4aa8-a3d4-530890e878fc,Control
